session_id,app_start_time,game_count,game_id,level_of_difficulty_type_id,level_of_difficulty_type,low_range,high_range,range_size,winning_number,game_start_time,total_guesses,total_hints,total_guess_errors,guess_id,hint_type_id,hint_type,hint,hint_number,guess_entry_time,avg_guess_time,positive_feedback_percent,guess,feedback,guess_error,guess_error_type_id,guess_error_type,outcome_id,outcome_type_id,outcome_type,score,feedback_type,improvement_area_id,recommendation_type,game_end_time,guess_time_ratio,total_duration,won,win_game_percent,play_again
169,2022-02-06 07:27:10,10,309.0,2.0,medium,1,100,100,69.0,2022-02-06 07:30:07,4.0,3.0,0,914.0,1.0,factor,Nice try!  Hint: It has 4 factor(s).,1.0,2022-02-06 07:30:11,0.0,0.8,92,,0.0,,,275.0,1.0,win,40.0,recommendation,,target score,2022-02-06 07:31:13,9.5,66.0,1,1.0,1.0
169,2022-02-06 07:27:10,10,309.0,2.0,medium,1,100,100,69.0,2022-02-06 07:30:07,4.0,3.0,0,915.0,1.0,factor,Nice try!  Hint: None of its digits are factors.,2.0,2022-02-06 07:30:16,0.0,0.8333333333333334,91,good,0.0,,,275.0,1.0,win,40.0,recommendation,,target score,2022-02-06 07:31:13,9.5,66.0,1,1.0,1.0
169,2022-02-06 07:27:10,10,309.0,2.0,medium,1,100,100,69.0,2022-02-06 07:30:07,4.0,3.0,0,916.0,2.0,multiple,Nice try!  Hint: 207 is a multiple.,3.0,2022-02-06 07:30:54,0.0,0.8571428571428571,34,good,0.0,,,275.0,1.0,win,40.0,recommendation,,target score,2022-02-06 07:31:13,9.5,66.0,1,1.0,1.0
169,2022-02-06 07:27:10,10,309.0,2.0,medium,1,100,100,69.0,2022-02-06 07:30:07,4.0,3.0,0,917.0,,,,,2022-02-06 07:31:13,0.0,0.8571428571428571,69,,0.0,,,275.0,1.0,win,40.0,recommendation,,target score,2022-02-06 07:31:13,9.5,66.0,1,1.0,1.0
169,2022-02-06 07:27:10,10,311.0,4.0,custom,1,50,50,36.0,2022-02-06 07:32:57,3.0,2.0,0,921.0,2.0,multiple,Nice try!  Hint: 108 is a multiple.,1.0,2022-02-06 07:33:04,0.0,0.8888888888888888,45,,0.0,,,277.0,1.0,win,80.0,recommendation,,target score,2022-02-06 07:33:30,2.71429,33.0,1,0.9,0.0
169,2022-02-06 07:27:10,10,311.0,4.0,custom,1,50,50,36.0,2022-02-06 07:32:57,3.0,2.0,0,922.0,1.0,factor,Nice try!  Hint: It has 9 factor(s).,2.0,2022-02-06 07:33:23,0.0,0.9,27,good,0.0,,,277.0,1.0,win,80.0,recommendation,,target score,2022-02-06 07:33:30,2.71429,33.0,1,0.9,0.0
169,2022-02-06 07:27:10,10,311.0,4.0,custom,1,50,50,36.0,2022-02-06 07:32:57,3.0,2.0,0,923.0,,,,,2022-02-06 07:33:30,0.0,0.9,36,,0.0,,,277.0,1.0,win,80.0,recommendation,,target score,2022-02-06 07:33:30,2.71429,33.0,1,0.9,0.0
172,2022-02-06 08:27:09,4,314.0,2.0,medium,1,100,100,2.0,2022-02-06 08:27:20,3.0,2.0,0,925.0,2.0,multiple,Nice try!  Hint: 6 is a multiple.,1.0,2022-02-06 08:27:24,0.0,,23,,0.0,,,278.0,1.0,win,60.0,,,,2022-02-06 08:27:35,1.75,15.000000000000002,1,1.0,1.0
172,2022-02-06 08:27:09,4,314.0,2.0,medium,1,100,100,2.0,2022-02-06 08:27:20,3.0,2.0,0,926.0,2.0,multiple,Nice try!  Hint: 10 is a multiple.,2.0,2022-02-06 08:27:28,0.0,1.0,3,good,0.0,,,278.0,1.0,win,60.0,,,,2022-02-06 08:27:35,1.75,15.000000000000002,1,1.0,1.0
172,2022-02-06 08:27:09,4,314.0,2.0,medium,1,100,100,2.0,2022-02-06 08:27:20,3.0,2.0,0,927.0,,,,,2022-02-06 08:27:35,0.0,1.0,2,,0.0,,,278.0,1.0,win,60.0,,,,2022-02-06 08:27:35,1.75,15.000000000000002,1,1.0,1.0
172,2022-02-06 08:27:09,4,315.0,2.0,medium,1,100,100,22.0,2022-02-06 08:27:39,4.0,3.0,0,928.0,1.0,factor,Nice try!  Hint: It has 4 factor(s).,1.0,2022-02-06 08:27:44,0.0,1.0,54,,0.0,,,279.0,1.0,win,40.0,recommendation,,target score,2022-02-06 08:28:12,3.6,33.0,1,1.0,1.0
172,2022-02-06 08:27:09,4,315.0,2.0,medium,1,100,100,22.0,2022-02-06 08:27:39,4.0,3.0,0,929.0,2.0,multiple,Nice try!  Hint: 110 is a multiple.,2.0,2022-02-06 08:27:49,0.0,1.0,91,good,0.0,,,279.0,1.0,win,40.0,recommendation,,target score,2022-02-06 08:28:12,3.6,33.0,1,1.0,1.0
172,2022-02-06 08:27:09,4,315.0,2.0,medium,1,100,100,22.0,2022-02-06 08:27:39,4.0,3.0,0,930.0,4.0,even_odd,Nice try!  Hint: All of its digits are even numbers.,3.0,2022-02-06 08:27:54,0.0,1.0,55,good,0.0,,,279.0,1.0,win,40.0,recommendation,,target score,2022-02-06 08:28:12,3.6,33.0,1,1.0,1.0
172,2022-02-06 08:27:09,4,315.0,2.0,medium,1,100,100,22.0,2022-02-06 08:27:39,4.0,3.0,0,931.0,,,,,2022-02-06 08:28:12,0.0,1.0,22,,0.0,,,279.0,1.0,win,40.0,recommendation,,target score,2022-02-06 08:28:12,3.6,33.0,1,1.0,1.0
172,2022-02-06 08:27:09,4,316.0,2.0,medium,1,100,100,3.0,2022-02-06 08:28:20,3.0,2.0,0,932.0,2.0,multiple,Nice try!  Hint: 3 is a multiple.,1.0,2022-02-06 08:28:24,0.0,1.0,32,,0.0,,,280.0,1.0,win,60.0,recommendation,,target score,2022-02-06 08:28:34,1.25,14.0,1,1.0,1.0
172,2022-02-06 08:27:09,4,316.0,2.0,medium,1,100,100,3.0,2022-02-06 08:28:20,3.0,2.0,0,933.0,2.0,multiple,Nice try!  Hint: 6 is a multiple.,2.0,2022-02-06 08:28:29,0.0,1.0,1,good,0.0,,,280.0,1.0,win,60.0,recommendation,,target score,2022-02-06 08:28:34,1.25,14.0,1,1.0,1.0
172,2022-02-06 08:27:09,4,316.0,2.0,medium,1,100,100,3.0,2022-02-06 08:28:20,3.0,2.0,0,934.0,,,,,2022-02-06 08:28:34,0.0,1.0,3,,0.0,,,280.0,1.0,win,60.0,recommendation,,target score,2022-02-06 08:28:34,1.25,14.0,1,1.0,1.0
172,2022-02-06 08:27:09,4,317.0,2.0,medium,1,100,100,83.0,2022-02-06 08:28:39,2.0,1.0,0,935.0,2.0,multiple,Nice try!  Hint: 249 is a multiple.,1.0,2022-02-06 08:28:43,0.0,1.0,80,,0.0,,,281.0,1.0,win,80.0,recommendation,,level of difficulty,2022-02-06 08:28:54,2.75,15.000000000000002,1,1.0,0.0
172,2022-02-06 08:27:09,4,317.0,2.0,medium,1,100,100,83.0,2022-02-06 08:28:39,2.0,1.0,0,936.0,,,,,2022-02-06 08:28:54,0.0,1.0,83,,0.0,,,281.0,1.0,win,80.0,recommendation,,level of difficulty,2022-02-06 08:28:54,2.75,15.000000000000002,1,1.0,0.0
173,2022-02-06 08:35:46,2,318.0,4.0,custom,-100,-1,100,-34.0,2022-02-06 08:36:03,6.0,5.0,0,937.0,4.0,even_odd,Nice try!  Hint: 1 of its digits is a even number.,1.0,2022-02-06 08:36:08,0.0,,-5,,0.0,,,282.0,1.0,win,50.0,improvement,2.0,,2022-02-06 08:36:59,2.6,56.0,1,1.0,1.0
173,2022-02-06 08:35:46,2,318.0,4.0,custom,-100,-1,100,-34.0,2022-02-06 08:36:03,6.0,5.0,0,938.0,4.0,even_odd,Nice try!  Hint: It is an even number.,2.0,2022-02-06 08:36:16,0.0,1.0,-25,good,0.0,,,282.0,1.0,win,50.0,improvement,2.0,,2022-02-06 08:36:59,2.6,56.0,1,1.0,1.0
173,2022-02-06 08:35:46,2,318.0,4.0,custom,-100,-1,100,-34.0,2022-02-06 08:36:03,6.0,5.0,0,939.0,2.0,multiple,Nice try!  Hint: -136 is a multiple.,3.0,2022-02-06 08:36:24,0.0,1.0,-32,good,0.0,,,282.0,1.0,win,50.0,improvement,2.0,,2022-02-06 08:36:59,2.6,56.0,1,1.0,1.0
173,2022-02-06 08:35:46,2,318.0,4.0,custom,-100,-1,100,-34.0,2022-02-06 08:36:03,6.0,5.0,0,940.0,2.0,multiple,Nice try!  Hint: -68 is a multiple.,4.0,2022-02-06 08:36:37,0.0,0.6666666666666666,-78,bad,0.0,,,282.0,1.0,win,50.0,improvement,2.0,,2022-02-06 08:36:59,2.6,56.0,1,1.0,1.0
173,2022-02-06 08:35:46,2,318.0,4.0,custom,-100,-1,100,-34.0,2022-02-06 08:36:03,6.0,5.0,0,941.0,6.0,perfect_cube,Nice try!  Hint: None of its digits are perfect cubes.,5.0,2022-02-06 08:36:47,0.0,0.75,-68,good,0.0,,,282.0,1.0,win,50.0,improvement,2.0,,2022-02-06 08:36:59,2.6,56.0,1,1.0,1.0
173,2022-02-06 08:35:46,2,318.0,4.0,custom,-100,-1,100,-34.0,2022-02-06 08:36:03,6.0,5.0,0,942.0,,,,,2022-02-06 08:36:59,0.0,0.75,-34,,0.0,,,282.0,1.0,win,50.0,improvement,2.0,,2022-02-06 08:36:59,2.6,56.0,1,1.0,1.0
173,2022-02-06 08:35:46,2,319.0,4.0,custom,-100,-1,100,-44.0,2022-02-06 08:37:09,3.0,2.0,0,943.0,2.0,multiple,Nice try!  Hint: -88 is a multiple.,1.0,2022-02-06 08:37:16,0.0,0.75,-21,,0.0,,,283.0,1.0,win,80.0,recommendation,,target score,2022-02-06 08:37:43,2.71429,34.0,1,1.0,0.0
173,2022-02-06 08:35:46,2,319.0,4.0,custom,-100,-1,100,-44.0,2022-02-06 08:37:09,3.0,2.0,0,944.0,2.0,multiple,Nice try!  Hint: -132 is a multiple.,2.0,2022-02-06 08:37:24,0.0,0.8,-22,good,0.0,,,283.0,1.0,win,80.0,recommendation,,target score,2022-02-06 08:37:43,2.71429,34.0,1,1.0,0.0
173,2022-02-06 08:35:46,2,319.0,4.0,custom,-100,-1,100,-44.0,2022-02-06 08:37:09,3.0,2.0,0,945.0,,,,,2022-02-06 08:37:43,0.0,0.8,-44,,0.0,,,283.0,1.0,win,80.0,recommendation,,target score,2022-02-06 08:37:43,2.71429,34.0,1,1.0,0.0
182,2022-02-06 10:03:19,7,326.0,1.0,easy,1,10,10,1.0,2022-02-06 10:03:29,3.0,2.0,0,948.0,6.0,perfect_cube,Nice try!  Hint: It is a perfect cube.,1.0,2022-02-06 10:03:33,0.0,,5,,0.0,,,284.0,1.0,win,80.0,,,,2022-02-06 10:03:42,1.25,13.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,326.0,1.0,easy,1,10,10,1.0,2022-02-06 10:03:29,3.0,2.0,0,949.0,1.0,factor,Nice try!  Hint: It has 1 factor(s).,2.0,2022-02-06 10:03:37,0.0,1.0,8,good,0.0,,,284.0,1.0,win,80.0,,,,2022-02-06 10:03:42,1.25,13.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,326.0,1.0,easy,1,10,10,1.0,2022-02-06 10:03:29,3.0,2.0,0,950.0,,,,,2022-02-06 10:03:42,0.0,1.0,1,,0.0,,,284.0,1.0,win,80.0,,,,2022-02-06 10:03:42,1.25,13.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,327.0,1.0,easy,1,10,10,2.0,2022-02-06 10:03:45,3.0,2.0,0,951.0,3.0,prime,Nice try!  Hint: It is a prime number.,1.0,2022-02-06 10:03:49,0.0,1.0,9,,0.0,,,285.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:03:58,1.25,13.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,327.0,1.0,easy,1,10,10,2.0,2022-02-06 10:03:45,3.0,2.0,0,952.0,4.0,even_odd,Nice try!  Hint: It is an even number.,2.0,2022-02-06 10:03:54,0.0,1.0,3,good,0.0,,,285.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:03:58,1.25,13.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,327.0,1.0,easy,1,10,10,2.0,2022-02-06 10:03:45,3.0,2.0,0,953.0,,,,,2022-02-06 10:03:58,0.0,1.0,2,,0.0,,,285.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:03:58,1.25,13.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,328.0,1.0,easy,1,10,10,6.0,2022-02-06 10:04:02,3.0,2.0,0,954.0,4.0,even_odd,Nice try!  Hint: It is an even number.,1.0,2022-02-06 10:04:06,0.0,1.0,3,,0.0,,,286.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:04:17,1.75,15.000000000000002,1,1.0,1.0
182,2022-02-06 10:03:19,7,328.0,1.0,easy,1,10,10,6.0,2022-02-06 10:04:02,3.0,2.0,0,955.0,1.0,factor,Nice try!  Hint: It is divisible by 3.,2.0,2022-02-06 10:04:13,0.0,1.0,10,good,0.0,,,286.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:04:17,1.75,15.000000000000002,1,1.0,1.0
182,2022-02-06 10:03:19,7,328.0,1.0,easy,1,10,10,6.0,2022-02-06 10:04:02,3.0,2.0,0,956.0,,,,,2022-02-06 10:04:17,0.0,1.0,6,,0.0,,,286.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:04:17,1.75,15.000000000000002,1,1.0,1.0
182,2022-02-06 10:03:19,7,329.0,1.0,easy,1,10,10,2.0,2022-02-06 10:04:20,3.0,2.0,0,957.0,2.0,multiple,Nice try!  Hint: 4 is a multiple.,1.0,2022-02-06 10:04:23,0.0,1.0,7,,0.0,,,287.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:04:32,1.66667,12.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,329.0,1.0,easy,1,10,10,2.0,2022-02-06 10:04:20,3.0,2.0,0,958.0,2.0,multiple,Nice try!  Hint: 2 is a multiple.,2.0,2022-02-06 10:04:28,0.0,1.0,1,good,0.0,,,287.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:04:32,1.66667,12.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,329.0,1.0,easy,1,10,10,2.0,2022-02-06 10:04:20,3.0,2.0,0,959.0,,,,,2022-02-06 10:04:32,0.0,1.0,2,,0.0,,,287.0,1.0,win,80.0,recommendation,,target score,2022-02-06 10:04:32,1.66667,12.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,330.0,1.0,easy,1,10,10,5.0,2022-02-06 10:04:35,2.0,1.0,0,960.0,2.0,multiple,Nice try!  Hint: 25 is a multiple.,1.0,2022-02-06 10:04:38,0.0,1.0,6,,0.0,,,288.0,1.0,win,90.0,recommendation,,level of difficulty,2022-02-06 10:04:42,1.0,7.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,330.0,1.0,easy,1,10,10,5.0,2022-02-06 10:04:35,2.0,1.0,0,961.0,,,,,2022-02-06 10:04:41,0.0,1.0,5,,0.0,,,288.0,1.0,win,90.0,recommendation,,level of difficulty,2022-02-06 10:04:42,1.0,7.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,331.0,2.0,medium,1,100,100,39.0,2022-02-06 10:04:47,2.0,1.0,0,962.0,1.0,factor,Nice try!  Hint: It is divisible by 13.,1.0,2022-02-06 10:04:51,0.0,1.0,25,,0.0,,,289.0,1.0,win,80.0,recommendation,,level of difficulty,2022-02-06 10:04:58,1.75,11.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,331.0,2.0,medium,1,100,100,39.0,2022-02-06 10:04:47,2.0,1.0,0,963.0,,,,,2022-02-06 10:04:58,0.0,1.0,39,,0.0,,,289.0,1.0,win,80.0,recommendation,,level of difficulty,2022-02-06 10:04:58,1.75,11.0,1,1.0,1.0
182,2022-02-06 10:03:19,7,332.0,3.0,hard,1,1000,1000,813.0,2022-02-06 10:05:05,4.0,3.0,0,964.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 12.,1.0,2022-02-06 10:05:10,0.0,1.0,648,,0.0,,,290.0,1.0,win,25.0,improvement,1.0,,2022-02-06 10:06:11,7.4,66.0,1,1.0,0.0
182,2022-02-06 10:03:19,7,332.0,3.0,hard,1,1000,1000,813.0,2022-02-06 10:05:05,4.0,3.0,0,965.0,1.0,factor,Nice try!  Hint: It is divisible by 271.,2.0,2022-02-06 10:05:23,0.0,1.0,363,good,0.0,,,290.0,1.0,win,25.0,improvement,1.0,,2022-02-06 10:06:11,7.4,66.0,1,1.0,0.0
182,2022-02-06 10:03:19,7,332.0,3.0,hard,1,1000,1000,813.0,2022-02-06 10:05:05,4.0,3.0,0,966.0,3.0,prime,Nice try!  Hint: 1 of its digits is a prime number.,3.0,2022-02-06 10:05:34,0.0,0.8333333333333334,543,bad,0.0,,,290.0,1.0,win,25.0,improvement,1.0,,2022-02-06 10:06:11,7.4,66.0,1,1.0,0.0
182,2022-02-06 10:03:19,7,332.0,3.0,hard,1,1000,1000,813.0,2022-02-06 10:05:05,4.0,3.0,0,967.0,,,,,2022-02-06 10:06:11,0.0,0.8333333333333334,813,,0.0,,,290.0,1.0,win,25.0,improvement,1.0,,2022-02-06 10:06:11,7.4,66.0,1,1.0,0.0
183,2022-02-06 10:15:44,2,333.0,2.0,medium,1,100,100,67.0,2022-02-06 10:15:56,3.0,2.0,0,968.0,4.0,even_odd,Nice try!  Hint: 1 of its digits is a even number.,1.0,2022-02-06 10:16:01,0.0,,53,,0.0,,,291.0,1.0,win,60.0,,,,2022-02-06 10:16:36,5.6,40.0,1,1.0,1.0
183,2022-02-06 10:15:44,2,333.0,2.0,medium,1,100,100,67.0,2022-02-06 10:15:56,3.0,2.0,0,969.0,2.0,multiple,Nice try!  Hint: 268 is a multiple.,2.0,2022-02-06 10:16:08,0.0,1.0,89,good,0.0,,,291.0,1.0,win,60.0,,,,2022-02-06 10:16:36,5.6,40.0,1,1.0,1.0
183,2022-02-06 10:15:44,2,333.0,2.0,medium,1,100,100,67.0,2022-02-06 10:15:56,3.0,2.0,0,970.0,,,,,2022-02-06 10:16:36,0.0,1.0,67,,0.0,,,291.0,1.0,win,60.0,,,,2022-02-06 10:16:36,5.6,40.0,1,1.0,1.0
